ExpID,TopK,Diversity(clsuterSrecall),Diversity(greedySrecall),Diversity(srecall),Relevance(clsuterNrelevance),Relevance(greedyNrelevance),Relevance(relevance),Time(greedyTime)
288,10,0.3333333333333333,0.3333333333333333,0.0,0.18967334035827185,0.9704952581664911,4.116666666666667,49264.0
289,11,0.3888888888888889,0.3333333333333333,-0.1428571428571429,0.3176130895091434,0.9817131857555342,2.090909090909091,60040.0
290,12,0.2777777777777778,0.3888888888888889,0.39999999999999997,0.3803191489361702,0.9813829787234042,1.5804195804195802,61065.0
291,13,0.4444444444444444,0.3888888888888889,-0.12499999999999993,0.34403292181069955,0.990946502057613,1.8803827751196172,70302.0
292,14,0.4444444444444444,0.3888888888888889,-0.12499999999999993,0.5795541890853191,0.9938508839354344,0.7148541114058354,64658.0
293,15,0.3888888888888889,0.3888888888888889,0.0,0.43001443001442996,0.9985569985569988,1.322147651006712,65684.0
294,16,0.3888888888888889,0.3888888888888889,0.0,0.18626784500339907,0.999320190346703,4.364963503649635,64145.0
295,17,0.4444444444444444,0.3888888888888889,-0.12499999999999993,0.34469453376205794,0.994855305466238,1.886194029850746,72355.0
296,18,0.5,0.3888888888888889,-0.2222222222222222,0.30336391437308874,0.9981651376146791,2.2903225806451615,67224.0
297,19,0.4444444444444444,0.3888888888888889,-0.12499999999999993,0.41530373831775713,0.9964953271028039,1.3994374120956394,72355.0
298,20,0.5,0.3888888888888889,-0.2222222222222222,0.3635346756152125,0.9988814317673378,1.7476923076923079,90315.0
299,21,0.3333333333333333,0.4444444444444444,0.3333333333333333,0.29790660225442833,0.9994632313472892,2.354954954954955,88263.0
300,22,0.3888888888888889,0.4444444444444444,0.14285714285714277,0.38668043366029947,1.0,1.5861148197596793,75434.0
301,23,0.4444444444444444,0.4444444444444444,0.0,0.38753117206982546,1.0,1.5804375804375803,86211.0
302,24,0.6111111111111112,0.5,-0.18181818181818188,0.40067829457364346,0.9975775193798451,1.4897218863361548,90316.0
303,25,0.6111111111111112,0.5,-0.18181818181818188,0.35299669655497884,0.9957527135441248,1.820855614973262,90829.0
304,26,0.5,0.5,0.0,0.33716651333946634,0.9889604415823368,1.933151432469305,95960.0
305,27,0.5,0.5,0.0,0.5255834829443448,0.9874326750448834,0.8787361229718189,89803.0
306,28,0.5555555555555556,0.5,-0.10000000000000003,0.33698510078878174,0.9899211218229624,1.9375812743823153,89802.0
307,29,0.4444444444444444,0.5,0.12500000000000006,0.3857693956279469,0.9918559794256323,1.5711111111111111,102632.0
308,30,0.5555555555555556,0.5555555555555556,0.0,0.35627360469995806,0.9941250524548889,1.7903415783274441,100578.0
309,31,0.5555555555555556,0.5555555555555556,0.0,0.3612823674475956,0.9958898479243733,1.7565415244596128,94934.0
310,32,0.5555555555555556,0.5555555555555556,0.0,0.40008058017727643,0.9963738920225625,1.4904330312185297,102632.0
311,33,0.5,0.6111111111111112,0.22222222222222232,0.4911032028469752,0.9972321075523926,1.0305958132045092,100066.0
312,34,0.5555555555555556,0.6666666666666666,0.19999999999999987,0.4673913043478263,0.9972826086956524,1.133720930232558,114434.0
313,35,0.6111111111111112,0.7222222222222222,0.1818181818181817,0.5533943554538521,0.9977116704805494,0.8028945554789803,109303.0
314,36,0.6666666666666666,0.7777777777777778,0.16666666666666674,0.46719160104986884,0.9943757030371205,1.1284109149277688,108276.0
315,37,0.5555555555555556,0.7777777777777778,0.39999999999999997,0.45702692733308753,0.9952047215049799,1.1775625504439062,112382.0
316,38,0.6111111111111112,0.7777777777777778,0.27272727272727265,0.47003269160915373,0.9963675989829278,1.1197836166924264,112382.0
317,39,0.8888888888888888,0.7777777777777778,-0.12499999999999993,0.4715359828141784,0.9960615825277481,1.1123766135155655,129829.0
318,40,0.6111111111111112,0.7777777777777778,0.27272727272727265,0.4565677966101694,0.9978813559322035,1.185614849187936,119052.0
319,41,0.5555555555555556,0.7777777777777778,0.39999999999999997,0.5656565656565657,0.9989550679205852,0.7660098522167486,126236.0
320,42,0.6111111111111112,0.7777777777777778,0.27272727272727265,0.49260914403575107,0.9993124785149539,1.0286113049546413,135473.0
321,43,0.7777777777777778,0.7777777777777778,0.0,0.48642226748133066,0.9993211133740668,1.0544312630844386,131368.0
322,44,0.7222222222222222,0.7777777777777778,0.07692307692307696,0.511565538048944,0.9996647670130743,0.9541284403669729,123158.0
323,45,0.7777777777777778,0.8333333333333334,0.07142857142857145,0.5422325273269295,1.0000000000000002,0.8442272449602934,141119.0
324,46,0.6666666666666666,0.8333333333333334,0.2500000000000001,0.49868938401048496,0.9970511140235913,0.99934296977661,148303.0
325,47,0.7777777777777778,0.8333333333333334,0.07142857142857145,0.5597014925373135,0.9980532121998703,0.7831884057971015,158566.0
326,48,0.7222222222222222,0.8333333333333334,0.1538461538461539,0.4403345127050498,0.999035059504664,1.2688093498904316,162671.0
327,49,0.6666666666666666,0.8333333333333334,0.2500000000000001,0.5302933673469389,0.9964923469387755,0.8791340950090195,153434.0
328,50,0.6666666666666666,0.8333333333333334,0.2500000000000001,0.5465189873417722,0.99746835443038,0.8251302837290101,147789.0
329,51,0.7777777777777778,0.8333333333333334,0.07142857142857145,0.6030150753768846,0.9984296482412063,0.6557291666666666,150355.0
330,52,0.7777777777777778,0.8333333333333334,0.07142857142857145,0.6625039025913209,1.0000000000000002,0.50942507068803,143171.0
331,53,0.7222222222222222,0.8333333333333334,0.1538461538461539,0.4779639975170702,1.0000000000000002,1.0922077922077924,162158.0
332,54,0.7222222222222222,0.8333333333333334,0.1538461538461539,0.468045693115159,1.0000000000000002,1.1365435356200533,156000.0
